Country,Region,Year,VALUE
Ukraine,Europe,2006,4.781879749
Albania,Europe,2007,3.091310595
Argentina,Americas,2007,2.572969
Armenia,Asia,2007,0.532553497
Australia,Oceania,2007,0.542465235
Austria,Europe,2007,0.506346084
Azerbaijan,Asia,2007,3.322666635
Bulgaria,Europe,2007,2.642817056
Barbados,Americas,2007,0.736800224
Canada,Americas,2007,0.520350592
Switzerland,Europe,2007,0.596666306
Chile,Americas,2007,7.53537108
Colombia,Americas,2007,8.876248881
Costa Rica,Americas,2007,2.635123859
Cyprus,Asia,2007,1.396813217
Czechia,Europe,2007,1.141438884
Denmark,Europe,2007,0.328483817
Dominican Republic,Americas,2007,7.030265025
Algeria,Africa,2007,2.807217598
Finland,Europe,2007,1.493753934
France,Europe,2007,0.679935175
United Kingdom (England and Wales),Europe,2007,0.678466068
United Kingdom (Northern Ireland),Europe,2007,0.681166816
United Kingdom (Scotland),Europe,2007,1.025145068
Georgia,Asia,2007,8.191536556
Grenada,Americas,2007,7.160470622
Guatemala,Americas,2007,0.85422616
"China, Hong Kong Special Administrative Region",Asia,2007,0.157110178
Croatia,Europe,2007,1.361924054
Hungary,Europe,2007,1.5635625
India,Asia,2007,1.731288711
Israel,Asia,2007,0.445914652
Italy,Europe,2007,1.134768994
Japan,Asia,2007,0.259361979
Kazakhstan,Asia,2007,8.471751083
Kyrgyzstan,Asia,2007,8.215660522
Saint Kitts and Nevis,Americas,2007,17.01584601
Republic of Korea,Asia,2007,1.569868447
Lithuania,Europe,2007,6.417273099
Latvia,Europe,2007,5.698390618
Monaco,Europe,2007,0
Republic of Moldova,Europe,2007,5.287807631
Mexico,Americas,2007,3.922329999
North Macedonia,Europe,2007,2.255832527
Malta,Europe,2007,0.970682948
Mongolia,Asia,2007,10.59239504
Mauritius,Africa,2007,0.629631728
Norway,Europe,2007,0.276033283
New Zealand,Oceania,2007,0.73433718
Panama,Americas,2007,7.838876983
Peru,Americas,2007,1.765710373
Poland,Europe,2007,0.698304553
Portugal,Europe,2007,1.429172979
Paraguay,Americas,2007,10.37540171
State of Palestine,Asia,2007,0.48414701
Romania,Europe,2007,3.67813122
Russian Federation,Europe,2007,10.15597701
Serbia,Europe,2007,1.662762397
Slovakia,Europe,2007,1.45025028
Slovenia,Europe,2007,1.581630157
Türkiye,Asia,2007,16.16174654
Albania,Europe,2008,3.252375166
Andorra,Europe,2008,0
Argentina,Americas,2008,2.71640829
Armenia,Asia,2008,1.039075612
Australia,Oceania,2008,0.442397223
Austria,Europe,2008,0.312457525
Azerbaijan,Asia,2008,3.077881742
Bulgaria,Europe,2008,1.863213303
Bahamas,Americas,2008,2.756377569
Bosnia and Herzegovina,Europe,2008,2.916271068
Barbados,Americas,2008,0
Canada,Americas,2008,0.406399547
Switzerland,Europe,2008,0.523677489
Chile,Americas,2008,7.874459036
Colombia,Americas,2008,7.522484205
Costa Rica,Americas,2008,3.709527555
Cyprus,Asia,2008,0.366169591
Czechia,Europe,2008,1.310390831
Denmark,Europe,2008,0.399800027
Dominican Republic,Americas,2008,5.386987307
Algeria,Africa,2008,2.574516934
Finland,Europe,2008,1.750307857
France,Europe,2008,1.070948143
United Kingdom (England and Wales),Europe,2008,0.80048547
United Kingdom (Northern Ireland),Europe,2008,0.562065523
United Kingdom (Scotland),Europe,2008,1.153203021
Georgia,Asia,2008,5.850969366
Grenada,Americas,2008,6.223411585
Guatemala,Americas,2008,1.144537078
"China, Hong Kong Special Administrative Region",Asia,2008,0.099281246
Croatia,Europe,2008,0.978682029
Hungary,Europe,2008,1.356810139
India,Asia,2008,1.726477093
Iraq (Central Iraq),Asia,2008,6.668226695
Israel,Asia,2008,0.409921688
Italy,Europe,2008,1.040114849
Japan,Asia,2008,0.286544958
Kazakhstan,Asia,2008,8.551221229
Kyrgyzstan,Asia,2008,7.576586664
Saint Kitts and Nevis,Americas,2008,6.36193021
Republic of Korea,Asia,2008,1.526902819
Lithuania,Europe,2008,8.559790446
Latvia,Europe,2008,4.603768952
"China, Macao Special Administrative Region",Asia,2008,3.7804432
Monaco,Europe,2008,3.138534932
Republic of Moldova,Europe,2008,4.511567712
Mexico,Americas,2008,3.975037893
North Macedonia,Europe,2008,1.581802939
Malta,Europe,2008,0.241895591
Mongolia,Asia,2008,10.82050566
Mauritius,Africa,2008,1.489397061
Norway,Europe,2008,0.398435282
New Zealand,Oceania,2008,0.727658706
Panama,Americas,2008,6.608918263
Peru,Americas,2008,2.093300449
Poland,Europe,2008,0.895571601
Portugal,Europe,2008,1.143563425
Paraguay,Americas,2008,11.19545493
State of Palestine,Asia,2008,0.656371437
Romania,Europe,2008,3.471293712
Russian Federation,Europe,2008,9.028801163
Serbia,Europe,2008,1.540893102
Slovakia,Europe,2008,0.929085505
Slovenia,Europe,2008,1.474902325
Sweden,Europe,2008,1.614428702
Kosovo under UNSCR 1244,Europe,2008,3.105297304
Andorra,Europe,2009,0
Argentina,Americas,2009,2.718490769
Armenia,Asia,2009,1.416862076
Australia,Oceania,2009,0.45704489
Austria,Europe,2009,0.239723762
Azerbaijan,Asia,2009,3.223815708
Bulgaria,Europe,2009,1.519371462
Bahamas,Americas,2009,1.086789664
Bosnia and Herzegovina,Europe,2009,2.681967636
Barbados,Americas,2009,0
Canada,Americas,2009,0.443532679
Switzerland,Europe,2009,0.46545274
Chile,Americas,2009,8.049450597
Colombia,Americas,2009,7.595807881
Costa Rica,Americas,2009,4.076151272
Cyprus,Asia,2009,0.450055537
Czechia,Europe,2009,1.065104769
Germany,Europe,2009,0.482398515
Denmark,Europe,2009,0.633317724
Dominican Republic,Americas,2009,7.752853138
Algeria,Africa,2009,2.400838481
Finland,Europe,2009,1.367344626
France,Europe,2009,1.004939406
United Kingdom (England and Wales),Europe,2009,0.680724681
United Kingdom (Northern Ireland),Europe,2009,0.892193474
United Kingdom (Scotland),Europe,2009,0.993902789
Georgia,Asia,2009,3.916787715
Grenada,Americas,2009,3.532024424
Guatemala,Americas,2009,1.255311317
Guyana,Americas,2009,1.064880507
"China, Hong Kong Special Administrative Region",Asia,2009,0.211428559
Croatia,Europe,2009,1.11817769
Hungary,Europe,2009,1.628602659
India,Asia,2009,1.524958122
Iraq (Central Iraq),Asia,2009,9.152049917
Italy,Europe,2009,1.000623862
Japan,Asia,2009,0.232599813
Kazakhstan,Asia,2009,8.24880845
Saint Kitts and Nevis,Americas,2009,12.68861091
Republic of Korea,Asia,2009,1.720588773
Lithuania,Europe,2009,6.69710443
Latvia,Europe,2009,3.762466108
"China, Macao Special Administrative Region",Asia,2009,1.289084584
Monaco,Europe,2009,0
Republic of Moldova,Europe,2009,5.120692318
Mexico,Americas,2009,3.60290011
North Macedonia,Europe,2009,2.583994166
Malta,Europe,2009,0.962695548
Montenegro,Europe,2009,4.436121436
Mongolia,Asia,2009,8.962344279
Mauritius,Africa,2009,1.171995862
Norway,Europe,2009,0.476269361
New Zealand,Oceania,2009,0.650725896
Panama,Americas,2009,6.040440609
Peru,Americas,2009,2.051064473
Poland,Europe,2009,0.892225281
Portugal,Europe,2009,1.510667722
Paraguay,Americas,2009,10.2760595
State of Palestine,Asia,2009,0.512899683
Romania,Europe,2009,3.747620847
Russian Federation,Europe,2009,8.439991989
Serbia,Europe,2009,1.378765835
Slovakia,Europe,2009,0.853602211
Slovenia,Europe,2009,1.124376582
Sweden,Europe,2009,1.612658206
Tajikistan,Asia,2009,0.441850115
Trinidad and Tobago,Americas,2009,0.713678578
Türkiye,Asia,2009,20.75717184
Holy See,Europe,2009,0
Kosovo under UNSCR 1244,Europe,2009,4.283808428
Andorra,Europe,2010,0
Argentina,Americas,2010,3.357654185
Armenia,Asia,2010,1.968575427
Australia,Oceania,2010,0.5358967
Austria,Europe,2010,0.394603309
Azerbaijan,Asia,2010,3.583335778
Belgium,Europe,2010,1.95809007
Bulgaria,Europe,2010,1.659582051
Bahamas,Americas,2010,1.607406931
Bosnia and Herzegovina,Europe,2010,2.912554105
Barbados,Americas,2010,0.728037829
Canada,Americas,2010,0.429874347
Switzerland,Europe,2010,0.613619594
Chile,Americas,2010,9.885815014
China,Asia,2010,0.83637978
Colombia,Americas,2010,8.755780399
Costa Rica,Americas,2010,5.213908718
Cyprus,Asia,2010,1.150762247
Germany,Europe,2010,0.467260473
Denmark,Europe,2010,0.972824157
Algeria,Africa,2010,2.183713989
Estonia,Europe,2010,3.980368522
Finland,Europe,2010,1.379754747
France,Europe,2010,1.052133166
United Kingdom (England and Wales),Europe,2010,0.621269432
United Kingdom (Northern Ireland),Europe,2010,0.831101825
United Kingdom (Scotland),Europe,2010,0.931169473
Georgia,Asia,2010,3.987665863
Grenada,Americas,2010,0.876892993
Guatemala,Americas,2010,1.162061431
Guyana,Americas,2010,2.941445841
"China, Hong Kong Special Administrative Region",Asia,2010,0.196286319
Croatia,Europe,2010,0.778266763
Hungary,Europe,2010,1.381820549
India,Asia,2010,0.928975776
Ireland,Europe,2010,0.353623592
Iraq (Central Iraq),Asia,2010,8.238391783
Italy,Europe,2010,0.986251817
Japan,Asia,2010,0.21544754
Kazakhstan,Asia,2010,5.659184655
Kyrgyzstan,Asia,2010,8.880745268
Republic of Korea,Asia,2010,1.583593172
Liechtenstein,Europe,2010,0
Lithuania,Europe,2010,7.550129515
Latvia,Europe,2010,3.711579796
"China, Macao Special Administrative Region",Asia,2010,0.35887507
Monaco,Europe,2010,0
Republic of Moldova,Europe,2010,4.757780058
Mexico,Americas,2010,4.103706985
North Macedonia,Europe,2010,1.623820104
Malta,Europe,2010,0.716409356
Montenegro,Europe,2010,0.633870221
Mongolia,Asia,2010,10.36070038
Mauritius,Africa,2010,0.779222803
Nicaragua,Americas,2010,32.77129733
Norway,Europe,2010,0.593078447
New Zealand,Oceania,2010,1.10437773
Panama,Americas,2010,4.387879738
Peru,Americas,2010,2.66853035
Poland,Europe,2010,0.930115596
Portugal,Europe,2010,1.133315597
Paraguay,Americas,2010,9.430343134
State of Palestine,Asia,2010,0.350676982
Romania,Europe,2010,4.342221972
Russian Federation,Europe,2010,7.751883921
Serbia,Europe,2010,1.816103455
Slovakia,Europe,2010,1.111847401
Slovenia,Europe,2010,0.874938268
Sweden,Europe,2010,1.769396476
Trinidad and Tobago,Americas,2010,0.283628401
Türkiye,Asia,2010,21.68307288
Ukraine,Europe,2010,3.944572841
Holy See,Europe,2010,0
Kosovo under UNSCR 1244,Europe,2010,4.239739412
South Africa,Africa,2010,4.874005603
Andorra,Europe,2011,2.83416587
Argentina,Americas,2011,3.304372706
Armenia,Asia,2011,1.229098497
Australia,Oceania,2011,0.509906636
Austria,Europe,2011,0.345600153
Azerbaijan,Asia,2011,2.788755013
Belgium,Europe,2011,2.245397688
Bulgaria,Europe,2011,1.511308966
Bosnia and Herzegovina,Europe,2011,2.911992118
Barbados,Americas,2011,0.362994194
Canada,Americas,2011,0.422450709
Switzerland,Europe,2011,0.379219672
Chile,Americas,2011,7.086469426
China,Asia,2011,0.768626832
Colombia,Americas,2011,9.523515248
Costa Rica,Americas,2011,5.299227958
Cyprus,Asia,2011,0.174659371
Germany,Europe,2011,0.399148264
Denmark,Europe,2011,0.466282737
Algeria,Africa,2011,2.005826365
Estonia,Europe,2011,3.01334384
Finland,Europe,2011,1.521853633
France,Europe,2011,0.814014831
United Kingdom (England and Wales),Europe,2011,0.610636175
United Kingdom (Northern Ireland),Europe,2011,0.716522682
United Kingdom (Scotland),Europe,2011,1.000018868
Georgia,Asia,2011,3.035328608
Grenada,Americas,2011,4.350928488
Guatemala,Americas,2011,1.550549184
Guyana,Americas,2011,2.418607151
"China, Hong Kong Special Administrative Region",Asia,2011,0.209048599
Honduras,Americas,2011,9.985497254
Croatia,Europe,2011,1.05702367
Hungary,Europe,2011,1.105167209
India,Asia,2011,0.910926126
Ireland,Europe,2011,0.440092323
Iraq (Central Iraq),Asia,2011,8.78762275
Italy,Europe,2011,0.751341686
Japan,Asia,2011,0.173427667
Kazakhstan,Asia,2011,6.362319698
Kyrgyzstan,Asia,2011,8.158728146
Saint Kitts and Nevis,Americas,2011,4.203314313
Republic of Korea,Asia,2011,1.557864349
Lithuania,Europe,2011,7.000456159
Latvia,Europe,2011,3.033258962
"China, Macao Special Administrative Region",Asia,2011,0.175130428
Monaco,Europe,2011,0
Republic of Moldova,Europe,2011,4.728622939
Mexico,Americas,2011,3.87733802
North Macedonia,Europe,2011,1.859711916
Malta,Europe,2011,0.708263786
Montenegro,Europe,2011,0.949685654
Mongolia,Asia,2011,9.548320698
Mauritius,Africa,2011,0.544223611
Norway,Europe,2011,0.444124944
New Zealand,Oceania,2011,0.61625981
Panama,Americas,2011,1.816370869
Peru,Americas,2011,2.601964969
Poland,Europe,2011,0.908835583
Portugal,Europe,2011,1.306221229
Paraguay,Americas,2011,11.68732254
State of Palestine,Asia,2011,0.562657406
Romania,Europe,2011,4.876291308
Russian Federation,Europe,2011,7.491392066
Singapore,Asia,2011,0.302953188
Serbia,Europe,2011,1.745196347
Slovakia,Europe,2011,0.795901293
Slovenia,Europe,2011,1.355634817
Sweden,Europe,2011,1.415385109
Trinidad and Tobago,Americas,2011,0.352107717
Türkiye,Asia,2011,20.51261891
Holy See,Europe,2011,0
Kosovo under UNSCR 1244,Europe,2011,5.001839565
South Africa,Africa,2011,5.485922079
Andorra,Europe,2012,2.816405562
Argentina,Americas,2012,3.4872885
Armenia,Asia,2012,1.475421705
Australia,Oceania,2012,0.422362901
Austria,Europe,2012,0.450790467
Azerbaijan,Asia,2012,3.036188841
Belgium,Europe,2012,2.665182384
Bulgaria,Europe,2012,1.428887348
Bosnia and Herzegovina,Europe,2012,2.939276187
Barbados,Americas,2012,0.362059758
Canada,Americas,2012,0.383375026
Switzerland,Europe,2012,0.51277318
Chile,Americas,2012,8.713066272
China,Asia,2012,0.846724116
Colombia,Americas,2012,9.003456502
Costa Rica,Americas,2012,5.636961918
Cyprus,Asia,2012,0.778171763
Germany,Europe,2012,0.435339427
Denmark,Europe,2012,0.607038793
Algeria,Africa,2012,2.216821039
Spain,Europe,2012,0.179655772
Estonia,Europe,2012,4.460633773
Finland,Europe,2012,1.311449005
France,Europe,2012,0.924348995
United Kingdom (England and Wales),Europe,2012,0.62933334
United Kingdom (Northern Ireland),Europe,2012,0.493520081
United Kingdom (Scotland),Europe,2012,0.903342367
Georgia,Asia,2012,1.629710784
Grenada,Americas,2012,0.862719724
Guyana,Americas,2012,2.82270964
"China, Hong Kong Special Administrative Region",Asia,2012,0.124411465
Croatia,Europe,2012,1.085050657
Hungary,Europe,2012,1.370673848
India,Asia,2012,1.289773629
Ireland,Europe,2012,0.438159293
Iraq (Central Iraq),Asia,2012,8.196069187
Italy,Europe,2012,0.819070949
Japan,Asia,2012,0.173635977
Kazakhstan,Asia,2012,6.320578453
Kyrgyzstan,Asia,2012,6.569659431
Republic of Korea,Asia,2012,1.351890839
Lithuania,Europe,2012,6.13709019
Latvia,Europe,2012,4.090306169
"China, Macao Special Administrative Region",Asia,2012,0.343190626
Monaco,Europe,2012,0
Mexico,Americas,2012,3.547119137
North Macedonia,Europe,2012,1.809973717
Malta,Europe,2012,0.465216896
Montenegro,Europe,2012,0.947791685
Mongolia,Asia,2012,8.272604893
Mauritius,Africa,2012,1.163923041
Norway,Europe,2012,0.537949766
New Zealand,Oceania,2012,0.56685679
Panama,Americas,2012,1.704456782
Peru,Americas,2012,2.497513495
Poland,Europe,2012,0.903539425
Portugal,Europe,2012,1.283015554
Paraguay,Americas,2012,3.916721056
Romania,Europe,2012,3.982695041
Russian Federation,Europe,2012,6.002254609
Singapore,Asia,2012,0.278758336
Serbia,Europe,2012,1.580746508
Slovakia,Europe,2012,0.813416341
Slovenia,Europe,2012,1.159782232
Sweden,Europe,2012,1.360403692
Trinidad and Tobago,Americas,2012,0.559293109
Türkiye,Asia,2012,23.64851971
Holy See,Europe,2012,0
Kosovo under UNSCR 1244,Europe,2012,3.257125791
South Africa,Africa,2012,5.707024399
Albania,Europe,2013,1.939720417
Andorra,Europe,2013,0
Argentina,Americas,2013,3.59533436
Australia,Oceania,2013,0.579790862
Austria,Europe,2013,0.3891721
Azerbaijan,Asia,2013,3.671545801
Belgium,Europe,2013,2.242585216
Bulgaria,Europe,2013,1.022719443
Bosnia and Herzegovina,Europe,2013,4.892802025
Bermuda,Americas,2013,11.02258054
Barbados,Americas,2013,0.72237372
Canada,Americas,2013,0.416385143
Switzerland,Europe,2013,0.420356791
Chile,Americas,2013,8.298150906
China,Asia,2013,0.76731325
Colombia,Americas,2013,8.118875564
Costa Rica,Americas,2013,4.862742315
Cyprus,Asia,2013,1.542457426
Germany,Europe,2013,0.352592939
Denmark,Europe,2013,0.426637466
Algeria,Africa,2013,1.863127153
Spain,Europe,2013,0.20384753
Estonia,Europe,2013,5.235276354
Finland,Europe,2013,1.23187308
France,Europe,2013,0.87786914
United Kingdom (England and Wales),Europe,2013,0.551377989
United Kingdom (Northern Ireland),Europe,2013,0.765142303
United Kingdom (Scotland),Europe,2013,0.882181805
Guyana,Americas,2013,2.675869875
"China, Hong Kong Special Administrative Region",Asia,2013,0.095932109
Croatia,Europe,2013,1.206817404
Hungary,Europe,2013,1.222884309
India,Asia,2013,1.211882226
Ireland,Europe,2013,0.392256679
Iraq (Central Iraq),Asia,2013,6.132895825
Iceland,Europe,2013,0.308618638
Italy,Europe,2013,0.887045161
Japan,Asia,2013,0.148027563
Kazakhstan,Asia,2013,5.736281409
Kyrgyzstan,Asia,2013,5.90954549
Republic of Korea,Asia,2013,1.281482425
Lithuania,Europe,2013,5.712983664
Latvia,Europe,2013,3.002726574
"China, Macao Special Administrative Region",Asia,2013,0.505583751
Monaco,Europe,2013,0
Mexico,Americas,2013,4.115416291
North Macedonia,Europe,2013,1.569772088
Malta,Europe,2013,0.457116736
Montenegro,Europe,2013,5.678721594
Mongolia,Asia,2013,7.345823811
Mauritius,Africa,2013,1.549556362
Norway,Europe,2013,0.531426078
New Zealand,Oceania,2013,0.718997071
Peru,Americas,2013,2.556692577
Poland,Europe,2013,0.841808554
Portugal,Europe,2013,1.242291225
Paraguay,Americas,2013,4.72887873
Romania,Europe,2013,4.12627066
Russian Federation,Europe,2013,5.847584929
Singapore,Asia,2013,0.346838431
Serbia,Europe,2013,1.651980341
Slovakia,Europe,2013,0.757192544
Slovenia,Europe,2013,1.881898788
Sweden,Europe,2013,1.51312083
Trinidad and Tobago,Americas,2013,0.902320351
Türkiye,Asia,2013,27.29963407
Holy See,Europe,2013,0
Kosovo under UNSCR 1244,Europe,2013,2.381380924
South Africa,Africa,2013,5.38296891
Albania,Europe,2014,6.067746564
Andorra,Europe,2014,1.396228786
Argentina,Americas,2014,4.065472176
Armenia,Asia,2014,1.072690342
Australia,Oceania,2014,0.532604333
Austria,Europe,2014,0.386142583
Azerbaijan,Asia,2014,2.863923302
Belgium,Europe,2014,2.048901096
Bulgaria,Europe,2014,1.00377882
Bosnia and Herzegovina,Europe,2014,2.828285544
Belarus,Europe,2014,4.786594235
Belize,Americas,2014,9.082265458
Barbados,Americas,2014,0.720738902
Canada,Americas,2014,0.305045038
Switzerland,Europe,2014,0.464105642
Chile,Americas,2014,6.219219106
China,Asia,2014,0.633054101
Colombia,Americas,2014,7.802399707
Costa Rica,Americas,2014,4.190501434
Cyprus,Asia,2014,0.509772769
Germany,Europe,2014,0.390916923
Denmark,Europe,2014,0.389335533
Algeria,Africa,2014,2.06655451
Spain,Europe,2014,0.443348737
Estonia,Europe,2014,2.434337548
Finland,Europe,2014,1.354954005
France,Europe,2014,0.828766325
Faroe Islands,Europe,2014,0
United Kingdom (England and Wales),Europe,2014,0.58005192
United Kingdom (Northern Ireland),Europe,2014,0.380331845
United Kingdom (Scotland),Europe,2014,0.579699304
Georgia,Asia,2014,1.828185049
Guatemala,Americas,2014,2.0746175
Guyana,Americas,2014,3.72779135
Croatia,Europe,2014,1.09711268
Hungary,Europe,2014,2.057175077
Ireland,Europe,2014,0.454332253
Italy,Europe,2014,0.98636018
Jamaica,Americas,2014,1.544239037
Japan,Asia,2014,0.128650926
Kazakhstan,Asia,2014,4.814606938
Kyrgyzstan,Asia,2014,4.334053726
Republic of Korea,Asia,2014,1.36674594
Lithuania,Europe,2014,6.577787513
Latvia,Europe,2014,3.679689951
"China, Macao Special Administrative Region",Asia,2014,1.489654351
Republic of Moldova,Europe,2014,4.373435037
North Macedonia,Europe,2014,1.899974873
Malta,Europe,2014,0
Montenegro,Europe,2014,5.833252535
Mongolia,Asia,2014,7.50993085
Mauritius,Africa,2014,1.238280833
New Zealand,Oceania,2014,0.79748438
Panama,Americas,2014,0.411438716
Peru,Americas,2014,2.329185999
Poland,Europe,2014,0.666115924
Paraguay,Americas,2014,5.434496179
Romania,Europe,2014,4.360907941
Russian Federation,Europe,2014,5.732401835
Singapore,Asia,2014,0.197468738
Serbia,Europe,2014,1.816022354
Slovakia,Europe,2014,0.848775982
Slovenia,Europe,2014,1.686814461
Sweden,Europe,2014,1.395228258
Trinidad and Tobago,Americas,2014,0.620406835
Türkiye,Asia,2014,18.53490665
Holy See,Europe,2014,0
Kosovo under UNSCR 1244,Europe,2014,4.443671958
South Africa,Africa,2014,5.042979432
Albania,Europe,2015,5.758927813
Andorra,Europe,2015,0
Argentina,Americas,2015,3.916123206
Armenia,Asia,2015,0.590565884
Australia,Oceania,2015,0.537358214
Belgium,Europe,2015,2.178106139
Bulgaria,Europe,2015,1.340766103
Bosnia and Herzegovina,Europe,2015,2.241564623
Barbados,Americas,2015,0
Switzerland,Europe,2015,0.289794454
Chile,Americas,2015,6.239464259
China,Asia,2015,0.584122104
Colombia,Americas,2015,9.363381724
Cyprus,Asia,2015,0.252678391
Denmark,Europe,2015,0.563598974
Algeria,Africa,2015,2.291167713
Spain,Europe,2015,0.534121973
Estonia,Europe,2015,2.738356849
France,Europe,2015,0.85880267
United Kingdom (England and Wales),Europe,2015,0.459528552
United Kingdom (Northern Ireland),Europe,2015,0.270033662
Guyana,Americas,2015,3.576012111
Honduras,Americas,2015,3.43213507
Croatia,Europe,2015,0.728586319
Ireland,Europe,2015,0.407221975
Italy,Europe,2015,0.856674589
Kazakhstan,Asia,2015,3.565840126
Kyrgyzstan,Asia,2015,4.327993615
Republic of Korea,Asia,2015,1.27661074
Lithuania,Europe,2015,4.38631268
Latvia,Europe,2015,2.710904614
"China, Macao Special Administrative Region",Asia,2015,0.325076921
Monaco,Europe,2015,0
Malta,Europe,2015,0.657061163
Montenegro,Europe,2015,9.937433603
Mongolia,Asia,2015,6.273718281
Mauritius,Africa,2015,1.391946661
Norway,Europe,2015,0.481662437
Panama,Americas,2015,0.27798142
Peru,Americas,2015,2.175055287
Poland,Europe,2015,0.643267867
Portugal,Europe,2015,0.964744754
Romania,Europe,2015,4.189674923
Russian Federation,Europe,2015,5.495326242
Saudi Arabia,Asia,2015,1.441228063
Singapore,Asia,2015,0.247786821
Serbia,Europe,2015,1.143693673
Slovakia,Europe,2015,0.51618184
Slovenia,Europe,2015,0.6727981
Sweden,Europe,2015,1.583861025
Tajikistan,Asia,2015,1.595483281
Trinidad and Tobago,Americas,2015,1.369696961
Holy See,Europe,2015,0
Kosovo under UNSCR 1244,Europe,2015,5.514114428
South Africa,Africa,2015,3.803029624
Albania,Europe,2016,4.685770495
Argentina,Americas,2016,4.124278692
Armenia,Asia,2016,0.488513819
Australia,Oceania,2016,0.47942399
Austria,Europe,2016,0.366279948
Azerbaijan,Asia,2016,3.327904439
Bulgaria,Europe,2016,1.131662751
Bosnia and Herzegovina,Europe,2016,2.642929331
Belarus,Europe,2016,4.46018844
Belize,Americas,2016,1.361238727
Barbados,Americas,2016,1.076623279
Canada,Americas,2016,0.390435364
Switzerland,Europe,2016,0.322468995
Chile,Americas,2016,8.239382256
China,Asia,2016,0.488198187
Costa Rica,Americas,2016,4.954294109
Cyprus,Asia,2016,0.50088406
Czechia,Europe,2016,0.940386077
Germany,Europe,2016,0.388672986
Dominica,Americas,2016,121.2986086
Denmark,Europe,2016,0.350455601
Spain,Europe,2016,0.40883677
Finland,Europe,2016,0.982672392
France,Europe,2016,0.698554082
United Kingdom (England and Wales),Europe,2016,0.781073132
United Kingdom (Northern Ireland),Europe,2016,0.751824382
United Kingdom (Scotland),Europe,2016,0.555072437
Georgia,Asia,2016,2.625221752
Guyana,Americas,2016,2.503006902
Honduras,Americas,2016,4.227973158
Croatia,Europe,2016,1.657294665
Hungary,Europe,2016,1.925603445
India,Asia,2016,1.553297141
Japan,Asia,2016,0.133077302
Kyrgyzstan,Asia,2016,5.317117013
Republic of Korea,Asia,2016,1.348665398
Lithuania,Europe,2016,4.942607802
Luxembourg,Europe,2016,0.342846759
Latvia,Europe,2016,5.219217259
"China, Macao Special Administrative Region",Asia,2016,0.159568909
Maldives,Asia,2016,4.402837629
Mexico,Americas,2016,1.230258041
Montenegro,Europe,2016,1.737033636
Mongolia,Asia,2016,6.535613316
Mauritius,Africa,2016,0.92742082
Netherlands (Kingdom of the),Europe,2016,2.797161144
Norway,Europe,2016,0.496506314
New Zealand,Oceania,2016,0.599818212
Panama,Americas,2016,1.366005876
Peru,Americas,2016,2.691696748
Poland,Europe,2016,0.66697614
Portugal,Europe,2016,0.890372585
Paraguay,Americas,2016,4.308545473
Romania,Europe,2016,4.54595506
Russian Federation,Europe,2016,9.723025267
Serbia,Europe,2016,1.401254029
Slovakia,Europe,2016,0.589187959
Slovenia,Europe,2016,1.052621506
Sweden,Europe,2016,1.687879528
Thailand,Asia,2016,3.671022196
Tunisia,Africa,2016,2.986564397
Türkiye,Asia,2016,7.234070311
Kosovo under UNSCR 1244,Europe,2016,3.826990335
Albania,Europe,2017,3.299350028
Andorra,Europe,2017,4.063031157
Armenia,Asia,2017,0.841537447
Antigua and Barbuda,Americas,2017,6.584795707
Australia,Oceania,2017,0.577462673
Austria,Europe,2017,0.272804898
Azerbaijan,Asia,2017,3.018398229
Belgium,Europe,2017,0.869604172
Bulgaria,Europe,2017,1.058137853
Bosnia and Herzegovina,Europe,2017,2.936023467
Belarus,Europe,2017,3.821639255
Barbados,Americas,2017,0.358182867
Canada,Americas,2017,0.476003566
Switzerland,Europe,2017,0.390454592
Chile,Americas,2017,4.752681713
China,Asia,2017,0.513800151
Colombia,Americas,2017,9.439177397
Costa Rica,Americas,2017,4.125080449
Cyprus,Asia,2017,1.32393012
Czechia,Europe,2017,0.778630948
Germany,Europe,2017,0.360668391
Denmark,Europe,2017,0.575184952
Spain,Europe,2017,0.416450481
Finland,Europe,2017,0.871437545
France,Europe,2017,0.701545569
United Kingdom (Northern Ireland),Europe,2017,0.587973064
United Kingdom (Scotland),Europe,2017,0.497714201
Georgia,Asia,2017,2.651183754
Guyana,Americas,2017,42.84299288
Croatia,Europe,2017,1.502695191
Hungary,Europe,2017,0.929620477
India,Asia,2017,1.564544941
Jamaica,Americas,2017,1.744780613
Kazakhstan,Asia,2017,4.253387449
Kenya,Africa,2017,2.07975229
Kyrgyzstan,Asia,2017,4.476201881
Republic of Korea,Asia,2017,1.096839493
Lithuania,Europe,2017,5.095629121
Luxembourg,Europe,2017,0.167705744
Latvia,Europe,2017,5.217756948
"China, Macao Special Administrative Region",Asia,2017,0.313180679
Morocco,Africa,2017,1.947753209
Maldives,Asia,2017,2.116661939
Mexico,Americas,2017,1.949702431
Malta,Europe,2017,0.208551878
Montenegro,Europe,2017,1.897419194
Mongolia,Asia,2017,6.10459201
Netherlands (Kingdom of the),Europe,2017,3.196336789
Norway,Europe,2017,0.587411246
New Zealand,Oceania,2017,0.421385127
Panama,Americas,2017,2.075163395
Peru,Americas,2017,0.70240968
Poland,Europe,2017,0.544990072
Puerto Rico,Americas,2017,6.416334562
Portugal,Europe,2017,0.611203654
Paraguay,Americas,2017,5.601532176
Romania,Europe,2017,3.964697843
